student_id,Name,batch_id,teacher_name,month,attendance_status,attendance_rate,hours_studied_per_week,previous_failures,attendance_percentage,quizzes_completed,assignments_completed,lms_engagement_score,dropout_risk,course_demand,gpa,predicted_performance,timestamp,course
S9025,Furqan Iqbal,B009,Adeel,February,Present,0.94,11.28,0,94,50,15,98.44,Low,High,3.99,Excellent,10:01.4,Generative AI
S9026,Ayesha Siddiqui,B009,Adeel,February,Late,0.69,4.09,1,69,44,13,47.99,Medium,Medium,2.02,Average,09:02.6,Generative AI
S9027,Rabia Tariq,B009,Adeel,February,Present,0.84,7.59,1,84,43,12,78.58,Low,High,3.04,Above Average,08:49.4,Generative AI
S9028,Rehan Ali,B009,Adeel,February,Present,0.42,1.67,2,42,39,7,35.69,High,Low,1.17,Below Average,08:05.4,Generative AI
S9029,Noman Yousaf,B009,Adeel,February,Present,0.79,9.22,1,79,48,14,75.48,Low,High,3.47,Above Average,12:50.4,Generative AI
S9030,Hassan Raza,B009,Adeel,February,Present,0.86,6.02,0,86,49,16,75.68,Low,High,3.34,Above Average,16:03.4,Generative AI
S9001,Farhan Sheikh,B009,Adeel,March,Present,0.99,10.97,0,99,47,18,99.52,Low,High,3.78,Excellent,18:56.8,Generative AI
S9002,Huma Yousaf,B009,Adeel,March,Present,0.89,7.06,1,89,40,16,79.37,Low,High,2.92,Above Average,20:24.6,Generative AI
S9003,Adeel Farooq,B009,Adeel,March,Late,0.95,16.71,0,95,50,19,94.82,Low,High,3.98,Excellent,13:49.0,Generative AI
S9004,Shazia Malik,B009,Adeel,March,Present,0.76,6.17,1,76,45,15,79.61,Low,High,2.97,Above Average,08:28.3,Generative AI
S9005,Zainab Khalid,B009,Adeel,March,Present,0.77,7.9,1,77,47,16,73.28,Low,High,3.11,Above Average,08:39.2,Generative AI
S9006,Faisal Qureshi,B009,Adeel,March,Present,0.74,5.08,1,74,37,12,55.38,Medium,Medium,2.32,Average,07:01.3,Generative AI
S9007,Hira Khan,B009,Adeel,March,Present,0.98,16.05,0,98,49,18,86.71,Low,High,3.66,Excellent,15:37.1,Generative AI
S9008,Mehwish Anwar,B009,Adeel,March,Present,0.78,7.1,1,78,42,13,62.83,Low,High,3.06,Above Average,03:35.3,Generative AI
S9009,Salman Tariq,B009,Adeel,March,Absent,0.64,5.79,2,64,44,14,46.6,Medium,Medium,2.4,Average,11:12.4,Generative AI
S9010,Sana Qureshi,B009,Adeel,March,Late,0.73,5.91,1,73,36,13,51.05,Medium,Medium,2.72,Average,16:35.3,Generative AI
S9011,Usama Khalid,B009,Adeel,March,Present,0.55,2.04,3,55,34,5,30,High,Low,1.98,Below Average,19:53.4,Generative AI
S9012,Waleed Arif,B009,Adeel,March,Present,0.43,3.21,3,43,31,5,31.56,High,Low,1.99,Below Average,20:49.8,Generative AI
S9013,Imran Akhtar,B009,Adeel,March,Present,0.42,2.05,3,42,40,10,27.61,High,Low,0.76,Below Average,02:04.3,Generative AI
S9014,Sara Malik,B009,Adeel,March,Present,1,18.81,0,100,49,18,84.07,Low,High,3.87,Excellent,05:53.6,Generative AI
S9015,Kamran Abbas,B009,Adeel,March,Present,0.46,1.45,3,46,32,7,28.7,High,Low,0.83,Below Average,13:13.4,Generative AI
S9016,Anum Shahid,B009,Adeel,March,Present,0.99,16.08,0,99,47,17,92.13,Low,High,3.98,Excellent,16:54.2,Generative AI
S9017,Imran Khan,B009,Adeel,March,Present,0.57,3.79,2,57,30,9,32.83,High,Low,0.56,Below Average,23:56.2,Generative AI
S9018,Bilal Hussain,B009,Adeel,March,Present,0.77,9.33,1,77,50,15,65.12,Low,High,3.1,Above Average,21:59.8,Generative AI
S9019,Anum Raza,B009,Adeel,March,Late,0.63,5.69,2,63,40,12,52,Medium,Medium,2.2,Average,03:54.4,Generative AI
S9020,Adil Ahmed,B009,Adeel,March,Present,0.97,12.88,0,97,45,20,87.92,Low,High,3.71,Excellent,18:12.3,Generative AI
S9021,Shehzad Aslam,B009,Adeel,March,Present,0.89,6.51,0,89,46,14,70.28,Low,High,3.12,Above Average,14:25.4,Generative AI
S9022,Zainab Tariq,B009,Adeel,March,Present,0.51,2.45,3,51,40,10,30.52,High,Low,0.75,Below Average,19:16.5,Generative AI
S9023,Junaid Khan,B009,Adeel,March,Present,0.91,11.27,0,91,47,19,93.96,Low,High,3.89,Excellent,15:53.5,Generative AI
S9024,Hira Rasheed,B009,Adeel,March,Present,0.7,4.83,2,70,40,10,43.33,Medium,Medium,2.6,Average,02:53.4,Generative AI
S9025,Furqan Iqbal,B009,Adeel,March,Late,0.45,2.09,2,45,32,10,32.5,High,Low,0.73,Below Average,09:18.4,Generative AI
S9026,Ayesha Siddiqui,B009,Adeel,March,Present,0.8,6.61,1,80,40,12,74.28,Low,High,2.81,Above Average,13:59.2,Generative AI
S9027,Rabia Tariq,B009,Adeel,March,Present,0.84,6.69,0,84,46,16,64.25,Low,High,3.04,Above Average,09:06.7,Generative AI
S9028,Rehan Ali,B009,Adeel,March,Present,0.42,1.07,3,42,40,5,30.63,High,Low,1.45,Below Average,05:42.3,Generative AI
S9029,Noman Yousaf,B009,Adeel,March,Present,0.97,11.2,0,97,47,16,86.12,Low,High,3.63,Excellent,10:25.4,Generative AI
S9030,Hassan Raza,B009,Adeel,March,Present,0.5,2.31,4,50,36,6,33.22,High,Low,0.72,Below Average,11:26.4,Generative AI
S10001,Salman Ahmed,B010,Farhan,January,Present,0.5,3.8,3,50,37,5,30.63,High,Low,0.88,Below Average,12:38.6,Graphic Designing
S10002,Nouman Haider,B010,Farhan,January,Present,0.72,4.74,2,72,41,10,48.73,Medium,Medium,2.02,Average,11:35.5,Graphic Designing
S10003,Iqra Javed,B010,Farhan,January,Present,0.6,1.49,4,60,36,5,32.21,High,Low,1.27,Below Average,03:47.7,Graphic Designing
S10004,Shahbaz Khan,B010,Farhan,January,Present,0.5,3.26,2,50,32,9,29.57,High,Low,1.91,Below Average,21:12.2,Graphic Designing
S10005,Anum Shahid,B010,Farhan,January,Late,0.72,4.72,1,72,44,10,48.28,Medium,Medium,2.48,Average,22:00.4,Graphic Designing
S10006,Sara Malik,B010,Farhan,January,Late,0.59,1.23,3,59,32,6,38.58,High,Low,1.63,Below Average,18:58.5,Graphic Designing
S10007,Ayesha Siddiqui,B010,Farhan,January,Present,0.47,3.06,3,47,35,9,22.31,High,Low,1.61,Below Average,19:57.3,Graphic Designing
S10008,Shahbaz Hussain,B010,Farhan,January,Present,0.71,5.01,2,71,35,12,48.65,Medium,Medium,2.04,Average,09:11.5,Graphic Designing
S10009,Mahnoor Anwar,B010,Farhan,January,Late,0.58,3.33,4,58,33,7,24.17,High,Low,0.74,Below Average,17:51.3,Graphic Designing
S10010,Tanveer Abbas,B010,Farhan,January,Present,0.93,14.44,0,93,45,17,83.56,Low,High,3.59,Excellent,05:20.5,Graphic Designing
S10011,Sehrish Khan,B010,Farhan,January,Present,0.54,1.68,2,54,33,5,20.34,High,Low,1.5,Below Average,00:41.1,Graphic Designing
S10012,Faisal Qureshi,B010,Farhan,January,Late,0.49,3.96,2,49,39,6,27.29,High,Low,1.3,Below Average,12:25.5,Graphic Designing
S10013,Huma Yousaf,B010,Farhan,January,Present,0.84,7.5,1,84,45,16,63.92,Low,High,3.43,Above Average,08:15.4,Graphic Designing
S10014,Usman Iqbal,B010,Farhan,January,Present,0.98,12.64,0,98,46,19,82.25,Low,High,3.84,Excellent,05:20.5,Graphic Designing
S10015,Noman Yousaf,B010,Farhan,January,Present,0.76,7.88,0,76,50,14,64.62,Low,High,3.44,Above Average,18:45.6,Graphic Designing
S10016,Kamran Abbas,B010,Farhan,January,Present,0.95,12.71,0,95,49,20,99.36,Low,High,3.89,Excellent,02:36.4,Graphic Designing
S10017,Nadia Shah,B010,Farhan,January,Absent,0.95,19.62,0,95,45,20,99.71,Low,High,3.69,Excellent,13:59.2,Graphic Designing
S10018,Kashif Raza,B010,Farhan,January,Present,0.82,8.47,0,82,42,13,64.29,Low,High,3.03,Above Average,01:54.1,Graphic Designing
S10019,Adil Ahmed,B010,Farhan,January,Present,0.64,6.59,2,64,39,12,48.99,Medium,Medium,2.47,Average,16:27.1,Graphic Designing
S10020,Beenish Arif,B010,Farhan,January,Late,0.78,6.69,0,78,48,12,67.69,Low,High,2.83,Above Average,04:38.1,Graphic Designing
S10021,Lubna Iqbal,B010,Farhan,January,Present,0.93,15.59,0,93,45,16,85.95,Low,High,3.89,Excellent,23:47.2,Graphic Designing
S10022,Zainab Tariq,B010,Farhan,January,Absent,0.95,12.16,0,95,46,19,81.08,Low,High,3.53,Excellent,00:57.3,Graphic Designing
S10023,Junaid Khan,B010,Farhan,January,Present,0.89,8.47,0,89,49,12,65.02,Low,High,3.48,Above Average,08:08.0,Graphic Designing
S10024,Rabia Tariq,B010,Farhan,January,Present,0.98,19.83,0,98,46,16,93.81,Low,High,3.61,Excellent,17:17.5,Graphic Designing
S10025,Shazia Malik,B010,Farhan,January,Late,0.67,5.59,2,67,40,10,48.3,Medium,Medium,2,Average,22:43.5,Graphic Designing
S10026,Mehwish Anwar,B010,Farhan,January,Present,0.44,3.03,2,44,34,6,21.62,High,Low,1.09,Below Average,18:13.9,Graphic Designing
S10027,Furqan Iqbal,B010,Farhan,January,Absent,0.91,17.28,0,91,47,15,93.1,Low,High,3.99,Excellent,23:38.6,Graphic Designing
S10028,Imran Khan,B010,Farhan,January,Late,0.66,5.32,1,66,44,14,43.21,Medium,Medium,2.2,Average,02:05.1,Graphic Designing
S10029,Rehan Ali,B010,Farhan,January,Present,0.59,2.22,4,59,33,8,34.44,High,Low,0.7,Below Average,18:03.4,Graphic Designing
S10030,Madiha Saeed,B010,Farhan,January,Present,0.93,18.95,0,93,50,20,86.56,Low,High,3.85,Excellent,08:52.2,Graphic Designing
S10001,Salman Ahmed,B010,Farhan,February,Present,0.99,10.43,0,99,47,20,98.86,Low,High,3.99,Excellent,13:51.5,Graphic Designing
S10002,Nouman Haider,B010,Farhan,February,Present,0.77,6.63,1,77,46,16,60.24,Low,High,3.22,Above Average,09:31.3,Graphic Designing
S10003,Iqra Javed,B010,Farhan,February,Present,0.52,2.62,2,52,38,5,32.99,High,Low,0.95,Below Average,13:59.3,Graphic Designing
S10004,Shahbaz Khan,B010,Farhan,February,Late,0.91,19.61,0,91,46,20,81.67,Low,High,3.87,Excellent,09:35.0,Graphic Designing
S10005,Anum Shahid,B010,Farhan,February,Present,0.86,6.92,0,86,45,14,74.42,Low,High,3.01,Above Average,17:29.2,Graphic Designing
S10006,Sara Malik,B010,Farhan,February,Late,0.69,6.29,2,69,43,13,53.77,Medium,Medium,2.19,Average,10:59.3,Graphic Designing
S10007,Ayesha Siddiqui,B010,Farhan,February,Present,0.55,2.24,3,55,34,6,29.01,High,Low,1.18,Below Average,16:30.4,Graphic Designing
S10008,Shahbaz Hussain,B010,Farhan,February,Present,0.82,7.87,1,82,43,15,67.18,Low,High,2.94,Above Average,17:20.4,Graphic Designing
S10009,Mahnoor Anwar,B010,Farhan,February,Present,0.83,9.87,1,83,45,14,70.26,Low,High,2.8,Above Average,16:49.4,Graphic Designing
S10010,Tanveer Abbas,B010,Farhan,February,Present,0.87,9.06,1,87,42,16,69.57,Low,High,3.32,Above Average,00:30.3,Graphic Designing
S10011,Sehrish Khan,B010,Farhan,February,Present,0.46,2.19,4,46,33,6,36.3,High,Low,0.92,Below Average,00:19.3,Graphic Designing
S10012,Faisal Qureshi,B010,Farhan,February,Present,0.88,6.94,1,88,50,12,73.31,Low,High,2.81,Above Average,02:20.6,Graphic Designing
S10013,Huma Yousaf,B010,Farhan,February,Present,0.58,3.54,4,58,33,9,31.53,High,Low,1.2,Below Average,19:50.4,Graphic Designing
S10014,Usman Iqbal,B010,Farhan,February,Late,0.57,3.97,2,57,39,9,37.42,High,Low,0.99,Below Average,08:34.3,Graphic Designing
S10015,Noman Yousaf,B010,Farhan,February,Present,0.64,5.87,1,64,43,12,47.83,Medium,Medium,2.43,Average,06:50.8,Graphic Designing
S10016,Kamran Abbas,B010,Farhan,February,Late,0.93,16.38,0,93,46,15,90.52,Low,High,4,Excellent,06:07.4,Graphic Designing
S10017,Nadia Shah,B010,Farhan,February,Present,0.87,8.22,1,87,50,16,64.83,Low,High,3.25,Above Average,22:57.5,Graphic Designing
S10018,Kashif Raza,B010,Farhan,February,Present,0.76,8.67,1,76,46,16,79.4,Low,High,2.97,Above Average,16:54.1,Graphic Designing
S10019,Adil Ahmed,B010,Farhan,February,Present,0.82,9.98,0,82,41,15,65.13,Low,High,3.12,Above Average,19:27.3,Graphic Designing
S10020,Beenish Arif,B010,Farhan,February,Present,0.75,5.3,1,75,42,10,51.75,Medium,Medium,2.39,Average,06:52.4,Graphic Designing
S10021,Lubna Iqbal,B010,Farhan,February,Absent,0.85,6.05,0,85,48,12,66.94,Low,High,3.03,Above Average,00:47.4,Graphic Designing
S10022,Zainab Tariq,B010,Farhan,February,Present,0.54,1.55,2,54,36,8,28.82,High,Low,0.55,Below Average,09:42.6,Graphic Designing
S10023,Junaid Khan,B010,Farhan,February,Present,0.98,16.42,0,98,46,19,100,Low,High,3.96,Excellent,18:11.4,Graphic Designing
S10024,Rabia Tariq,B010,Farhan,February,Present,0.92,17.89,0,92,48,16,94.55,Low,High,3.55,Excellent,01:55.4,Graphic Designing
S10025,Shazia Malik,B010,Farhan,February,Absent,0.72,5.08,1,72,40,12,57.99,Medium,Medium,2.01,Average,13:59.2,Graphic Designing
S10026,Mehwish Anwar,B010,Farhan,February,Present,0.82,6.84,1,82,43,14,64.35,Low,High,3.32,Above Average,14:10.5,Graphic Designing
S10027,Furqan Iqbal,B010,Farhan,February,Late,0.54,2.48,2,54,40,5,37.23,High,Low,0.79,Below Average,16:54.2,Graphic Designing
S10028,Imran Khan,B010,Farhan,February,Present,0.44,3.03,4,44,36,5,21.24,High,Low,0.83,Below Average,07:31.6,Graphic Designing
S10029,Rehan Ali,B010,Farhan,February,Present,0.44,1.44,4,44,30,6,31.41,High,Low,1.54,Below Average,08:44.4,Graphic Designing
S10030,Madiha Saeed,B010,Farhan,February,Late,0.8,8.35,0,80,40,13,71.54,Low,High,3.21,Above Average,15:30.2,Graphic Designing
S10001,Salman Ahmed,B010,Farhan,March,Present,0.99,11.32,0,99,49,19,85.73,Low,High,3.73,Excellent,06:51.4,Graphic Designing
S10002,Nouman Haider,B010,Farhan,March,Present,0.99,15.76,0,99,46,15,88.22,Low,High,3.74,Excellent,12:13.9,Graphic Designing
S10003,Iqra Javed,B010,Farhan,March,Absent,0.96,14.91,0,96,45,16,94.55,Low,High,3.63,Excellent,20:40.0,Graphic Designing
S10004,Shahbaz Khan,B010,Farhan,March,Present,0.85,8.87,0,85,45,16,68.96,Low,High,3.48,Above Average,23:23.5,Graphic Designing
S10005,Anum Shahid,B010,Farhan,March,Present,0.42,3.28,2,42,33,6,28.68,High,Low,0.54,Below Average,13:31.8,Graphic Designing
S10006,Sara Malik,B010,Farhan,March,Absent,0.84,8,0,84,40,14,65.58,Low,High,3.14,Above Average,22:22.3,Graphic Designing
S10007,Ayesha Siddiqui,B010,Farhan,March,Late,0.47,3.4,3,47,36,10,20.54,High,Low,1.87,Below Average,17:57.3,Graphic Designing
S10008,Shahbaz Hussain,B010,Farhan,March,Absent,0.97,17.84,0,97,48,17,86.97,Low,High,3.71,Excellent,12:37.1,Graphic Designing
S10009,Mahnoor Anwar,B010,Farhan,March,Late,0.44,3.46,2,44,34,10,24.53,High,Low,0.62,Below Average,22:28.6,Graphic Designing
S10010,Tanveer Abbas,B010,Farhan,March,Absent,0.93,13.05,0,93,46,17,93.91,Low,High,3.73,Excellent,06:10.1,Graphic Designing
S10011,Sehrish Khan,B010,Farhan,March,Absent,0.9,11.53,0,90,48,15,95.08,Low,High,3.65,Excellent,18:35.3,Graphic Designing
S10012,Faisal Qureshi,B010,Farhan,March,Present,0.77,9.59,0,77,41,15,60.36,Low,High,2.84,Above Average,13:37.2,Graphic Designing
S10013,Huma Yousaf,B010,Farhan,March,Present,0.97,16.34,0,97,50,16,85.26,Low,High,4,Excellent,00:00.4,Graphic Designing
S10014,Usman Iqbal,B010,Farhan,March,Present,0.44,2.93,2,44,38,5,37.74,High,Low,0.79,Below Average,08:10.5,Graphic Designing
S10015,Noman Yousaf,B010,Farhan,March,Present,0.93,15.81,0,93,50,18,87.31,Low,High,3.64,Excellent,19:46.5,Graphic Designing
S10016,Kamran Abbas,B010,Farhan,March,Present,0.42,3.32,2,42,33,10,28.56,High,Low,0.82,Below Average,03:47.7,Graphic Designing
S10017,Nadia Shah,B010,Farhan,March,Present,0.84,6.39,0,84,47,16,67.55,Low,High,3.3,Above Average,05:23.2,Graphic Designing
S10018,Kashif Raza,B010,Farhan,March,Present,0.48,1.31,3,48,30,5,28.89,High,Low,1.71,Below Average,17:13.4,Graphic Designing
S10019,Adil Ahmed,B010,Farhan,March,Late,0.87,6.23,1,87,40,15,74.75,Low,High,3.37,Above Average,21:21.2,Graphic Designing
S10020,Beenish Arif,B010,Farhan,March,Present,0.99,16.13,0,99,46,20,93.49,Low,High,3.75,Excellent,03:29.4,Graphic Designing
S10021,Lubna Iqbal,B010,Farhan,March,Absent,0.91,13.16,0,91,45,16,91.31,Low,High,3.54,Excellent,22:20.3,Graphic Designing
S10022,Zainab Tariq,B010,Farhan,March,Present,0.98,11.13,0,98,47,20,93.9,Low,High,3.78,Excellent,19:49.4,Graphic Designing
S10023,Junaid Khan,B010,Farhan,March,Present,0.49,3.45,2,49,30,10,37.69,High,Low,1.61,Below Average,21:02.3,Graphic Designing
S10024,Rabia Tariq,B010,Farhan,March,Late,0.68,5.27,1,68,42,14,49.64,Medium,Medium,2.06,Average,03:54.4,Graphic Designing
S10025,Shazia Malik,B010,Farhan,March,Absent,0.45,1.52,2,45,36,8,35.58,High,Low,1.57,Below Average,09:31.5,Graphic Designing
S10026,Mehwish Anwar,B010,Farhan,March,Late,0.99,16.61,0,99,48,18,97.63,Low,High,3.51,Excellent,20:23.4,Graphic Designing
S10027,Furqan Iqbal,B010,Farhan,March,Present,0.67,4.57,2,67,40,13,48.76,Medium,Medium,2.8,Average,00:27.4,Graphic Designing
S10028,Imran Khan,B010,Farhan,March,Late,0.9,8.91,1,90,44,14,79.9,Low,High,3.09,Above Average,02:18.5,Graphic Designing
S10029,Rehan Ali,B010,Farhan,March,Present,0.46,3.56,3,46,30,5,24.69,High,Low,1.12,Below Average,09:43.5,Graphic Designing
S10030,Madiha Saeed,B010,Farhan,March,Late,0.44,3.97,3,44,40,8,38.7,High,Low,1.08,Below Average,13:05.3,Graphic Designing
S11001,Shahbaz Khan,B011,Mariam,January,Late,0.6,2.12,2,60,30,9,25.35,High,Low,0.79,Below Average,22:32.9,Digital Marketing
S11002,Zara Sheikh,B011,Mariam,January,Present,0.87,6.91,1,87,47,13,68.61,Low,High,3.24,Above Average,10:14.2,Digital Marketing
S11003,Mehwish Anwar,B011,Mariam,January,Late,0.95,10.69,0,95,46,15,85.11,Low,High,3.88,Excellent,23:51.3,Digital Marketing
S11004,Taimoor Khalid,B011,Mariam,January,Late,0.61,6.19,2,61,37,13,42.53,Medium,Medium,2.62,Average,01:00.4,Digital Marketing
S11005,Imran Akhtar,B011,Mariam,January,Present,0.56,3.84,4,56,38,7,20.23,High,Low,1.85,Below Average,03:22.3,Digital Marketing
S11006,Nadia Saleem,B011,Mariam,January,Present,0.95,15.32,0,95,46,15,98.49,Low,High,3.75,Excellent,15:08.4,Digital Marketing
S11007,Noman Yousaf,B011,Mariam,January,Late,0.42,3.28,3,42,36,6,29.46,High,Low,1.87,Below Average,18:46.6,Digital Marketing
S11008,Nadia Shah,B011,Mariam,January,Present,0.75,6.26,1,75,44,10,45.71,Medium,Medium,2.05,Average,16:55.5,Digital Marketing
S11009,Rabia Tariq,B011,Mariam,January,Absent,0.46,3.51,2,46,34,5,22.17,High,Low,0.69,Below Average,22:09.3,Digital Marketing
S11010,Sara Malik,B011,Mariam,January,Absent,0.62,5.55,1,62,40,12,43.15,Medium,Medium,2.16,Average,17:45.2,Digital Marketing
S11011,Junaid Khan,B011,Mariam,January,Present,0.69,6.55,2,69,39,14,54.33,Medium,Medium,2.76,Average,23:03.7,Digital Marketing
S11012,Hassan Raza,B011,Mariam,January,Absent,0.73,6.74,2,73,45,12,45.06,Medium,Medium,2.43,Average,09:18.4,Digital Marketing
S11013,Salman Tariq,B011,Mariam,January,Late,0.91,17.92,0,91,50,20,85.4,Low,High,3.8,Excellent,00:57.4,Digital Marketing
S11014,Shazia Malik,B011,Mariam,January,Present,0.7,5.75,1,70,44,13,56.51,Medium,Medium,2.21,Average,15:21.4,Digital Marketing
S11015,Rizwan Zafar,B011,Mariam,January,Late,0.47,2.24,4,47,35,6,33.07,High,Low,1.85,Below Average,12:50.1,Digital Marketing
S11016,Aliya Shah,B011,Mariam,January,Late,0.47,2.55,2,47,32,5,25.3,High,Low,1.17,Below Average,09:07.1,Digital Marketing
S11017,Mahnoor Anwar,B011,Mariam,January,Present,0.85,7.38,1,85,41,12,66.32,Low,High,3.14,Above Average,04:32.9,Digital Marketing
S11018,Zainab Tariq,B011,Mariam,January,Present,0.5,3.6,2,50,32,9,22.48,High,Low,1.97,Below Average,21:21.2,Digital Marketing
S11019,Sehrish Khan,B011,Mariam,January,Present,0.87,7.77,1,87,41,13,60.06,Low,High,3.45,Above Average,15:05.2,Digital Marketing
S11020,Beenish Khalid,B011,Mariam,January,Late,0.51,1.09,2,51,33,6,38.94,High,Low,1.58,Below Average,23:42.5,Digital Marketing
S11021,Bilal Hussain,B011,Mariam,January,Absent,0.44,3.95,3,44,39,5,22.73,High,Low,0.65,Below Average,00:29.6,Digital Marketing
S11022,Amna Khan,B011,Mariam,January,Present,0.98,14.41,0,98,47,17,94.5,Low,High,3.61,Excellent,03:14.3,Digital Marketing
S11023,Shehzad Aslam,B011,Mariam,January,Present,0.59,2.99,2,59,36,10,28.23,High,Low,0.73,Below Average,23:00.1,Digital Marketing
S11024,Salman Ahmed,B011,Mariam,January,Late,0.77,8,0,77,42,13,76.28,Low,High,3.17,Above Average,17:17.5,Digital Marketing
S11025,Rehan Ali,B011,Mariam,January,Present,0.81,7.7,1,81,43,14,78.81,Low,High,2.82,Above Average,09:12.3,Digital Marketing
S11026,Huma Yousaf,B011,Mariam,January,Present,0.72,4.26,2,72,35,10,47.66,Medium,Medium,2.47,Average,09:45.3,Digital Marketing
S11027,Kamran Abbas,B011,Mariam,January,Present,0.47,1.25,4,47,34,10,37,High,Low,1.42,Below Average,04:39.6,Digital Marketing
S11028,Rizwan Ali,B011,Mariam,January,Present,0.56,1.57,4,56,34,5,21.04,High,Low,1.77,Below Average,13:31.4,Digital Marketing
S11029,Iqra Javed,B011,Mariam,January,Present,0.53,3.35,2,53,38,10,23.4,High,Low,1.71,Below Average,12:36.5,Digital Marketing
S11030,Zainab Khalid,B011,Mariam,January,Present,0.97,17.95,0,97,47,19,86.05,Low,High,3.68,Excellent,19:07.3,Digital Marketing
S11001,Shahbaz Khan,B011,Mariam,February,Present,0.58,3.81,3,58,39,8,30.67,High,Low,1.87,Below Average,07:59.2,Digital Marketing
S11002,Zara Sheikh,B011,Mariam,February,Late,0.95,18.13,0,95,45,19,84.11,Low,High,3.61,Excellent,00:58.3,Digital Marketing
S11003,Mehwish Anwar,B011,Mariam,February,Present,0.92,17.87,0,92,49,20,96.66,Low,High,4,Excellent,23:47.2,Digital Marketing
S11004,Taimoor Khalid,B011,Mariam,February,Present,0.8,7.36,0,80,46,14,69.06,Low,High,3.06,Above Average,06:56.2,Digital Marketing
S11005,Imran Akhtar,B011,Mariam,February,Present,0.94,15.62,0,94,45,16,96.84,Low,High,3.83,Excellent,06:39.4,Digital Marketing
S11006,Nadia Saleem,B011,Mariam,February,Late,1,15.1,0,100,50,15,85.93,Low,High,3.54,Excellent,10:01.4,Digital Marketing
S11007,Noman Yousaf,B011,Mariam,February,Present,0.78,6.99,1,78,46,12,69.94,Low,High,2.87,Above Average,19:16.5,Digital Marketing
S11008,Nadia Shah,B011,Mariam,February,Present,0.48,2.71,4,48,33,9,31.14,High,Low,1.72,Below Average,06:11.4,Digital Marketing
S11009,Rabia Tariq,B011,Mariam,February,Present,0.74,4.75,2,74,43,13,58.54,Medium,Medium,2.1,Average,16:18.2,Digital Marketing
S11010,Sara Malik,B011,Mariam,February,Present,0.97,10.36,0,97,47,18,86.46,Low,High,3.68,Excellent,06:36.2,Digital Marketing
S11011,Junaid Khan,B011,Mariam,February,Present,0.98,16.26,0,98,47,17,99.83,Low,High,3.92,Excellent,21:52.2,Digital Marketing
S11012,Hassan Raza,B011,Mariam,February,Absent,0.47,1.31,2,47,38,6,23.55,High,Low,1.45,Below Average,17:21.5,Digital Marketing
S11013,Salman Tariq,B011,Mariam,February,Absent,0.71,6.34,1,71,44,10,50.09,Medium,Medium,2.78,Average,05:42.3,Digital Marketing
S11014,Shazia Malik,B011,Mariam,February,Present,0.69,6.37,1,69,36,13,44.38,Medium,Medium,2.37,Average,02:24.4,Digital Marketing
S11015,Rizwan Zafar,B011,Mariam,February,Late,0.91,11.02,0,91,49,20,85.33,Low,High,3.55,Excellent,19:14.4,Digital Marketing
S11016,Aliya Shah,B011,Mariam,February,Late,0.74,4.42,2,74,45,12,48.1,Medium,Medium,2.75,Average,21:41.3,Digital Marketing
S11017,Mahnoor Anwar,B011,Mariam,February,Absent,0.54,1.9,3,54,34,5,20.88,High,Low,1.93,Below Average,21:54.4,Digital Marketing
S11018,Zainab Tariq,B011,Mariam,February,Present,0.59,2.78,3,59,39,7,35.47,High,Low,0.91,Below Average,10:04.2,Digital Marketing
S11019,Sehrish Khan,B011,Mariam,February,Present,0.92,14.76,0,92,49,15,94.69,Low,High,3.61,Excellent,05:09.5,Digital Marketing
S11020,Beenish Khalid,B011,Mariam,February,Late,0.69,5.76,1,69,39,11,53.66,Medium,Medium,2.76,Average,11:35.4,Digital Marketing
S11021,Bilal Hussain,B011,Mariam,February,Present,0.49,2.8,2,49,31,5,28.64,High,Low,1.44,Below Average,16:22.2,Digital Marketing
S11022,Amna Khan,B011,Mariam,February,Late,0.9,13.43,0,90,46,17,83.02,Low,High,3.65,Excellent,15:37.1,Digital Marketing
S11023,Shehzad Aslam,B011,Mariam,February,Present,0.44,3.38,3,44,38,6,24.2,High,Low,1.72,Below Average,01:23.5,Digital Marketing
S11024,Salman Ahmed,B011,Mariam,February,Present,0.9,11.02,0,90,48,17,90.99,Low,High,3.95,Excellent,04:46.1,Digital Marketing
S11025,Rehan Ali,B011,Mariam,February,Late,0.95,16.66,0,95,46,19,93.77,Low,High,3.72,Excellent,10:01.4,Digital Marketing
S11026,Huma Yousaf,B011,Mariam,February,Late,0.88,7.41,1,88,42,12,74.09,Low,High,2.98,Above Average,09:02.6,Digital Marketing
S11027,Kamran Abbas,B011,Mariam,February,Present,0.92,10.13,0,92,45,15,85.37,Low,High,3.54,Excellent,08:49.4,Digital Marketing
S11028,Rizwan Ali,B011,Mariam,February,Present,0.55,1.63,2,55,38,10,22.11,High,Low,0.81,Below Average,08:05.4,Digital Marketing
S11029,Iqra Javed,B011,Mariam,February,Present,0.84,7,1,84,41,13,63.53,Low,High,2.89,Above Average,12:50.4,Digital Marketing
S11030,Zainab Khalid,B011,Mariam,February,Present,0.43,3.1,4,43,31,9,20.46,High,Low,1.39,Below Average,16:03.4,Digital Marketing
S11001,Shahbaz Khan,B011,Mariam,March,Absent,0.55,1.55,4,55,38,5,21.15,High,Low,1.74,Below Average,18:56.8,Digital Marketing
S11002,Zara Sheikh,B011,Mariam,March,Present,0.95,19.24,0,95,46,19,92.54,Low,High,3.52,Excellent,20:24.6,Digital Marketing
