student_id,Name,batch_id,teacher_name,month,attendance_status,attendance_rate,hours_studied_per_week,previous_failures,attendance_percentage,quizzes_completed,assignments_completed,lms_engagement_score,dropout_risk,course_demand,gpa,predicted_performance,timestamp,course
S9020,Student_9_20,B009,Adeel,February,Absent,0.54,7.81,1,94.8,45,13,50.59,Medium,High,3.85,Excellent,11:35.4,Generative AI
S9021,Student_9_21,B009,Adeel,February,Present,0.52,3.15,0,97.8,31,5,28.99,Low,Moderate,3.57,Above Average,16:22.2,Generative AI
S9022,Student_9_22,B009,Adeel,February,Present,0.83,4.47,1,78,46,13,42.35,High,Moderate,3.69,Above Average,15:37.1,Generative AI
S9023,Student_9_23,B009,Adeel,February,Absent,0.94,8.57,1,90.4,30,13,36.02,Medium,Moderate,3.17,Average,01:23.5,Generative AI
S9024,Student_9_24,B009,Adeel,February,Absent,0.91,5.11,1,66.9,46,8,31.28,Medium,High,2.26,Below Average,04:46.1,Generative AI
S9025,Student_9_25,B009,Adeel,February,Present,0.57,3.28,1,87.5,33,10,59.83,Low,Moderate,3.77,Excellent,10:01.4,Generative AI
S9026,Student_9_26,B009,Adeel,February,Present,0.78,1.81,1,45.9,39,7,65.07,Medium,Low,2.79,Average,09:02.6,Generative AI
S9027,Student_9_27,B009,Adeel,February,Absent,0.45,5.41,1,51.1,48,8,71.15,Low,Low,3.99,Excellent,08:49.4,Generative AI
S9028,Student_9_28,B009,Adeel,February,Present,0.55,8.4,2,41.5,36,12,48.88,High,High,2.9,Average,08:05.4,Generative AI
S9029,Student_9_29,B009,Adeel,February,Present,0.82,7.33,2,93.7,50,5,63.8,Low,Low,2.39,Below Average,12:50.4,Generative AI
S9030,Student_9_30,B009,Adeel,February,Absent,0.65,4.19,0,49.7,46,2,71.14,High,Low,3.32,Above Average,16:03.4,Generative AI
S9001,Student_9_1,B009,Adeel,March,Absent,0.58,7.06,2,49.4,40,10,53.93,Low,High,3.83,Excellent,18:56.8,Generative AI
S9002,Student_9_2,B009,Adeel,March,Absent,0.9,5.91,3,41.7,34,2,99.75,Low,High,2.2,Below Average,20:24.6,Generative AI
S9003,Student_9_3,B009,Adeel,March,Absent,0.99,7.16,3,97.7,48,11,59.92,High,High,3.81,Excellent,13:49.0,Generative AI
S9004,Student_9_4,B009,Adeel,March,Present,0.76,1.13,3,48.7,42,2,50.59,High,High,2.79,Average,08:28.3,Generative AI
S9005,Student_9_5,B009,Adeel,March,Present,0.45,4.58,0,50.9,46,5,47.75,Low,High,3.08,Average,08:39.2,Generative AI
S9006,Student_9_6,B009,Adeel,March,Present,0.94,4.61,1,53.1,42,4,70.68,High,Moderate,2.03,Below Average,07:01.3,Generative AI
S9007,Student_9_7,B009,Adeel,March,Absent,0.45,8.89,2,65.3,43,12,31.37,High,Moderate,3.28,Average,15:37.1,Generative AI
S9008,Student_9_8,B009,Adeel,March,Present,0.71,5.73,2,75.2,33,10,69.32,Medium,Low,2.55,Average,03:35.3,Generative AI
S9009,Student_9_9,B009,Adeel,March,Absent,0.96,5.18,2,52.1,50,7,83.7,Medium,Moderate,3.86,Excellent,11:12.4,Generative AI
S9010,Student_9_10,B009,Adeel,March,Present,0.47,2.63,0,90.7,30,1,74.97,High,Low,2,Below Average,16:35.3,Generative AI
S9011,Student_9_11,B009,Adeel,March,Present,0.88,6.85,0,52.7,42,1,81.18,Low,Low,3.41,Above Average,19:53.4,Generative AI
S9012,Student_9_12,B009,Adeel,March,Absent,0.72,5.76,1,68.7,47,11,32.39,High,Low,3.35,Above Average,20:49.8,Generative AI
S9013,Student_9_13,B009,Adeel,March,Present,0.42,1.49,3,96.9,46,12,46.08,Low,Low,2.49,Below Average,02:04.3,Generative AI
S9014,Student_9_14,B009,Adeel,March,Present,0.51,6.73,1,83.3,38,10,91,Medium,Low,3.44,Above Average,05:53.6,Generative AI
S9015,Student_9_15,B009,Adeel,March,Present,0.83,8.77,1,80.8,36,6,86.27,High,High,2.64,Average,13:13.4,Generative AI
S9016,Student_9_16,B009,Adeel,March,Present,0.75,9.23,2,90.3,49,5,60.86,High,Low,3.96,Excellent,16:54.2,Generative AI
S9017,Student_9_17,B009,Adeel,March,Present,0.73,4.31,2,99.3,43,12,74.7,Medium,Low,2.93,Average,23:56.2,Generative AI
S9018,Student_9_18,B009,Adeel,March,Absent,0.83,4.09,2,56.5,39,5,69.56,Low,Low,2.54,Average,21:59.8,Generative AI
S9019,Student_9_19,B009,Adeel,March,Present,0.66,9.68,0,87.6,39,4,64.39,High,High,2.34,Below Average,03:54.4,Generative AI
S9020,Student_9_20,B009,Adeel,March,Absent,0.43,7.54,0,58.7,42,9,10.07,Low,Moderate,3.56,Above Average,18:12.3,Generative AI
S9021,Student_9_21,B009,Adeel,March,Present,0.77,2.8,0,93.4,50,11,29.22,Low,Low,3.34,Above Average,14:25.4,Generative AI
S9022,Student_9_22,B009,Adeel,March,Present,0.97,3.12,0,71.8,32,9,17.81,High,Low,2.96,Average,19:16.5,Generative AI
S9023,Student_9_23,B009,Adeel,March,Absent,0.46,8.24,3,96,43,10,54.75,High,High,3.71,Excellent,15:53.5,Generative AI
S9024,Student_9_24,B009,Adeel,March,Present,0.82,2.71,2,60.1,30,4,75,Low,High,3.11,Average,02:53.4,Generative AI
S9025,Student_9_25,B009,Adeel,March,Present,0.67,4.93,1,96.3,49,11,52.82,Low,High,2.73,Average,09:18.4,Generative AI
S9026,Student_9_26,B009,Adeel,March,Present,0.41,3.37,2,68.1,35,13,36.31,Low,High,2.53,Average,13:59.2,Generative AI
S9027,Student_9_27,B009,Adeel,March,Absent,0.58,6.24,3,80,46,10,46.86,Low,High,2.41,Below Average,09:06.7,Generative AI
S9028,Student_9_28,B009,Adeel,March,Present,0.76,2.52,3,54,50,10,88.22,Medium,High,3.21,Average,05:42.3,Generative AI
S9029,Student_9_29,B009,Adeel,March,Present,0.44,9.44,2,83.6,45,2,18.38,Low,Moderate,3.86,Excellent,10:25.4,Generative AI
S9030,Student_9_30,B009,Adeel,March,Absent,0.72,7.2,0,55,47,11,35.52,High,High,3.72,Excellent,11:26.4,Generative AI
S10001,Student_10_1,B010,Farhan,January,Absent,0.86,9.26,2,85.7,39,7,21.94,Low,Moderate,2.29,Below Average,12:38.6,Graphic Designing
S10002,Student_10_2,B010,Farhan,January,Present,0.69,1.7,2,61.5,48,14,53.96,Medium,Moderate,3.6,Above Average,11:35.5,Graphic Designing
S10003,Student_10_3,B010,Farhan,January,Absent,0.59,5.11,3,76.6,45,8,79.11,Medium,High,2.12,Below Average,03:47.7,Graphic Designing
S10004,Student_10_4,B010,Farhan,January,Absent,0.52,3.04,0,75.1,35,3,86.52,High,High,3.55,Above Average,21:12.2,Graphic Designing
S10005,Student_10_5,B010,Farhan,January,Absent,0.71,6.74,3,82.5,46,13,90.59,Low,High,3.78,Excellent,22:00.4,Graphic Designing
S10006,Student_10_6,B010,Farhan,January,Present,0.46,9.06,2,49.7,30,8,71.92,High,High,3.72,Excellent,18:58.5,Graphic Designing
S10007,Student_10_7,B010,Farhan,January,Absent,0.87,1.31,1,70.3,36,7,54.09,Medium,High,2.03,Below Average,19:57.3,Graphic Designing
S10008,Student_10_8,B010,Farhan,January,Absent,0.76,6.48,3,42.4,46,9,64.21,Medium,Moderate,3.57,Above Average,09:11.5,Graphic Designing
S10009,Student_10_9,B010,Farhan,January,Present,0.76,9.04,2,79.9,42,13,55.37,Low,Low,3.7,Excellent,17:51.3,Graphic Designing
S10010,Student_10_10,B010,Farhan,January,Present,0.98,5.71,3,58.9,32,3,99.18,Medium,High,2.12,Below Average,05:20.5,Graphic Designing
S10011,Student_10_11,B010,Farhan,January,Absent,0.41,1.95,3,75.6,31,3,41.27,High,High,3.46,Above Average,00:41.1,Graphic Designing
S10012,Student_10_12,B010,Farhan,January,Present,0.7,7.18,1,48.5,46,10,56.81,Low,Moderate,3.06,Average,12:25.5,Graphic Designing
S10013,Student_10_13,B010,Farhan,January,Absent,0.57,2.06,2,46.5,47,13,15.93,Medium,Moderate,3.69,Above Average,08:15.4,Graphic Designing
S10014,Student_10_14,B010,Farhan,January,Absent,0.46,9.37,0,59.7,36,13,42.64,High,Low,3.35,Above Average,05:20.5,Graphic Designing
S10015,Student_10_15,B010,Farhan,January,Absent,0.84,7.17,0,52.8,50,2,84.24,Low,Moderate,3.1,Average,18:45.6,Graphic Designing
S10016,Student_10_16,B010,Farhan,January,Absent,0.47,4.48,3,48.5,36,12,73.36,High,High,2.12,Below Average,02:36.4,Graphic Designing
S10017,Student_10_17,B010,Farhan,January,Absent,0.87,7.4,3,41.6,37,11,68.16,Low,Moderate,2.01,Below Average,13:59.2,Graphic Designing
S10018,Student_10_18,B010,Farhan,January,Absent,0.6,9.47,1,66.3,38,8,93.05,Medium,Low,3.82,Excellent,01:54.1,Graphic Designing
S10019,Student_10_19,B010,Farhan,January,Present,0.49,6.85,1,73.8,50,5,87.36,High,Low,3.06,Average,16:27.1,Graphic Designing
S10020,Student_10_20,B010,Farhan,January,Absent,0.98,6.59,3,65.1,47,2,91.44,High,High,3.01,Average,04:38.1,Graphic Designing
S10021,Student_10_21,B010,Farhan,January,Absent,0.65,7.14,2,78.7,47,8,79.16,Low,High,2.63,Average,23:47.2,Graphic Designing
S10022,Student_10_22,B010,Farhan,January,Absent,0.53,4.24,1,91.4,47,2,62.23,Medium,High,3.22,Average,00:57.3,Graphic Designing
S10023,Student_10_23,B010,Farhan,January,Absent,0.7,9.07,0,61.4,40,6,47.71,High,Low,3.59,Above Average,08:08.0,Graphic Designing
S10024,Student_10_24,B010,Farhan,January,Absent,0.73,7.44,2,77.3,44,3,99.24,Medium,Low,2.94,Average,17:17.5,Graphic Designing
S10025,Student_10_25,B010,Farhan,January,Present,0.99,4.67,2,96.1,39,7,22.2,Medium,Moderate,2.44,Below Average,22:43.5,Graphic Designing
S10026,Student_10_26,B010,Farhan,January,Absent,0.64,6.06,0,56.5,40,6,86.11,Low,High,3.66,Above Average,18:13.9,Graphic Designing
S10027,Student_10_27,B010,Farhan,January,Present,0.53,2.99,2,86.2,37,12,38.59,Low,High,2.01,Below Average,23:38.6,Graphic Designing
S10028,Student_10_28,B010,Farhan,January,Present,0.85,3.64,2,82,33,4,79.62,High,Low,2.27,Below Average,02:05.1,Graphic Designing
S10029,Student_10_29,B010,Farhan,January,Present,0.54,4.84,2,98.9,38,5,21.73,High,Moderate,2.54,Average,18:03.4,Graphic Designing
S10030,Student_10_30,B010,Farhan,January,Absent,0.84,5.35,0,81.2,43,4,75.1,Low,Low,3.54,Above Average,08:52.2,Graphic Designing
S10001,Student_10_1,B010,Farhan,February,Present,0.92,4.93,3,60.1,39,15,41.38,Low,Moderate,2.56,Average,13:51.5,Graphic Designing
S10002,Student_10_2,B010,Farhan,February,Present,0.44,9.1,3,76.7,46,7,58.7,Low,High,2.69,Average,09:31.3,Graphic Designing
S10003,Student_10_3,B010,Farhan,February,Absent,0.52,8.65,1,74.7,40,9,71.29,Medium,High,2.34,Below Average,13:59.3,Graphic Designing
S10004,Student_10_4,B010,Farhan,February,Absent,0.44,9.31,1,54.8,49,1,99.59,Low,Moderate,2.09,Below Average,09:35.0,Graphic Designing
S10005,Student_10_5,B010,Farhan,February,Absent,0.65,4.24,3,75.9,43,7,62.37,Low,Low,2.65,Average,17:29.2,Graphic Designing
S10006,Student_10_6,B010,Farhan,February,Present,0.61,7.93,3,62.6,45,4,87.95,Low,Moderate,3.84,Excellent,10:59.3,Graphic Designing
S10007,Student_10_7,B010,Farhan,February,Absent,0.53,9.76,1,94.9,39,2,32.7,Medium,Moderate,2.6,Average,16:30.4,Graphic Designing
S10008,Student_10_8,B010,Farhan,February,Present,0.84,9.25,2,83.7,46,13,71.02,Low,High,3.24,Average,17:20.4,Graphic Designing
S10009,Student_10_9,B010,Farhan,February,Present,0.43,7.89,1,60.9,34,1,10.68,Low,Low,2.53,Average,16:49.4,Graphic Designing
S10010,Student_10_10,B010,Farhan,February,Present,0.94,8.64,2,91.5,43,15,93.04,High,Moderate,3.91,Excellent,00:30.3,Graphic Designing
S10011,Student_10_11,B010,Farhan,February,Absent,0.68,2.78,2,63.8,46,10,95.98,High,Low,3.73,Excellent,00:19.3,Graphic Designing
S10012,Student_10_12,B010,Farhan,February,Absent,0.48,3.2,3,66.1,45,2,78.8,High,High,2.74,Average,02:20.6,Graphic Designing
S10013,Student_10_13,B010,Farhan,February,Absent,0.41,9.99,1,65.6,49,7,58.09,Medium,Moderate,2.62,Average,19:50.4,Graphic Designing
S10014,Student_10_14,B010,Farhan,February,Present,0.85,7.66,3,48.3,47,8,25.76,Medium,Low,3.77,Excellent,08:34.3,Graphic Designing
S10015,Student_10_15,B010,Farhan,February,Absent,0.83,6.09,2,56.3,40,10,82.78,Low,Moderate,3.41,Above Average,06:50.8,Graphic Designing
S10016,Student_10_16,B010,Farhan,February,Absent,0.96,5.38,1,64.9,47,2,93.77,Low,High,2.66,Average,06:07.4,Graphic Designing
S10017,Student_10_17,B010,Farhan,February,Present,0.9,2.87,2,76.3,45,2,19.04,Low,Low,3.17,Average,22:57.5,Graphic Designing
S10018,Student_10_18,B010,Farhan,February,Present,0.71,2.83,2,69.5,48,1,77.98,Low,Low,3.47,Above Average,16:54.1,Graphic Designing
S10019,Student_10_19,B010,Farhan,February,Present,0.59,1.02,0,48,35,13,49.8,Low,Low,2.61,Average,19:27.3,Graphic Designing
S10020,Student_10_20,B010,Farhan,February,Absent,0.52,4.9,1,89.4,43,15,85.05,Low,Low,3.09,Average,06:52.4,Graphic Designing
S10021,Student_10_21,B010,Farhan,February,Present,0.43,8.58,3,45.3,45,13,22.07,Medium,Moderate,2.54,Average,00:47.4,Graphic Designing
S10022,Student_10_22,B010,Farhan,February,Absent,0.74,3.76,2,60.9,36,5,63.2,Medium,High,3.29,Average,09:42.6,Graphic Designing
S10023,Student_10_23,B010,Farhan,February,Absent,0.91,6.53,3,99.6,34,4,63.46,Low,High,3.33,Above Average,18:11.4,Graphic Designing
S10024,Student_10_24,B010,Farhan,February,Present,0.72,7.05,2,90.1,35,8,55.82,Low,Moderate,3.01,Average,01:55.4,Graphic Designing
S10025,Student_10_25,B010,Farhan,February,Present,0.71,2.36,3,97.2,38,6,11.09,Medium,Low,2.15,Below Average,13:59.2,Graphic Designing
S10026,Student_10_26,B010,Farhan,February,Absent,0.53,7.51,0,83.1,38,12,24.22,Medium,Moderate,3.94,Excellent,14:10.5,Graphic Designing
S10027,Student_10_27,B010,Farhan,February,Absent,0.86,6.31,1,82.4,45,4,14.83,Low,High,3.76,Excellent,16:54.2,Graphic Designing
S10028,Student_10_28,B010,Farhan,February,Present,0.75,9.35,0,74.2,38,12,63.36,Medium,Moderate,3.43,Above Average,07:31.6,Graphic Designing
S10029,Student_10_29,B010,Farhan,February,Absent,0.88,8.56,3,81.2,48,15,67.59,High,Moderate,3.15,Average,08:44.4,Graphic Designing
S10030,Student_10_30,B010,Farhan,February,Present,0.9,3.98,0,43.6,49,15,23.08,Low,Low,3.22,Average,15:30.2,Graphic Designing
S10001,Student_10_1,B010,Farhan,March,Absent,0.59,6.56,0,56.1,49,13,92.69,High,High,2.68,Average,06:51.4,Graphic Designing
S10002,Student_10_2,B010,Farhan,March,Absent,0.73,7.98,2,40.8,46,15,41.46,Low,Moderate,2.7,Average,12:13.9,Graphic Designing
S10003,Student_10_3,B010,Farhan,March,Present,0.78,1.98,0,99.8,36,2,38.76,Medium,High,2.23,Below Average,20:40.0,Graphic Designing
S10004,Student_10_4,B010,Farhan,March,Present,0.91,7.69,0,99.2,49,12,87.1,Medium,Low,3.07,Average,23:23.5,Graphic Designing
S10005,Student_10_5,B010,Farhan,March,Absent,0.91,2.07,2,67.9,50,5,22.58,Medium,Moderate,2.35,Below Average,13:31.8,Graphic Designing
S10006,Student_10_6,B010,Farhan,March,Absent,0.94,2.71,3,88.6,45,1,22.26,Low,High,3.63,Above Average,22:22.3,Graphic Designing
S10007,Student_10_7,B010,Farhan,March,Absent,0.99,1.16,0,47.6,33,8,61.88,Medium,Moderate,2.22,Below Average,17:57.3,Graphic Designing
S10008,Student_10_8,B010,Farhan,March,Present,0.76,2.76,1,42.3,41,1,69.9,Medium,High,2.58,Average,12:37.1,Graphic Designing
S10009,Student_10_9,B010,Farhan,March,Present,0.83,8.55,2,62.9,49,14,21.39,Low,High,2.75,Average,22:28.6,Graphic Designing
S10010,Student_10_10,B010,Farhan,March,Present,0.76,8.35,3,98.8,50,15,10.02,Low,Moderate,2.34,Below Average,06:10.1,Graphic Designing
S10011,Student_10_11,B010,Farhan,March,Present,0.96,8.6,3,47.4,50,5,99.93,High,Moderate,3.46,Above Average,18:35.3,Graphic Designing
S10012,Student_10_12,B010,Farhan,March,Absent,0.41,4.26,3,40.3,47,6,55.41,High,High,2.37,Below Average,13:37.2,Graphic Designing
S10013,Student_10_13,B010,Farhan,March,Absent,0.52,5.31,3,66.6,46,6,97.7,Low,High,2.11,Below Average,00:00.4,Graphic Designing
S10014,Student_10_14,B010,Farhan,March,Absent,0.76,9.62,0,60.8,45,14,91.69,High,Moderate,3.53,Above Average,08:10.5,Graphic Designing
S10015,Student_10_15,B010,Farhan,March,Present,0.99,5.78,0,42.3,31,14,40.8,Low,High,3.56,Above Average,19:46.5,Graphic Designing
S10016,Student_10_16,B010,Farhan,March,Absent,0.51,9.23,3,49.2,40,3,80.88,Medium,Low,2.93,Average,03:47.7,Graphic Designing
S10017,Student_10_17,B010,Farhan,March,Absent,0.51,9.02,0,50.5,41,8,27.75,Low,High,2.78,Average,05:23.2,Graphic Designing
S10018,Student_10_18,B010,Farhan,March,Absent,0.74,6.73,2,42.3,50,5,98.08,Low,Moderate,2.32,Below Average,17:13.4,Graphic Designing
S10019,Student_10_19,B010,Farhan,March,Present,0.61,8.43,2,73.3,34,3,24.89,Low,Low,2.51,Average,21:21.2,Graphic Designing
S10020,Student_10_20,B010,Farhan,March,Absent,0.48,8.04,3,48,40,10,74.51,High,Low,3.84,Excellent,03:29.4,Graphic Designing
S10021,Student_10_21,B010,Farhan,March,Present,0.83,9.78,1,59.1,40,9,88.83,Medium,Moderate,3.32,Above Average,22:20.3,Graphic Designing
S10022,Student_10_22,B010,Farhan,March,Absent,0.43,2.23,3,96.6,35,1,82.84,High,Low,2.13,Below Average,19:49.4,Graphic Designing
S10023,Student_10_23,B010,Farhan,March,Present,0.76,3.89,3,82,45,9,58.66,Low,Low,3.44,Above Average,21:02.3,Graphic Designing
S10024,Student_10_24,B010,Farhan,March,Present,0.72,9.76,2,42.2,30,8,40.04,Low,High,2.87,Average,03:54.4,Graphic Designing
S10025,Student_10_25,B010,Farhan,March,Present,0.79,3.7,1,76.8,50,15,32.57,Low,Low,2.33,Below Average,09:31.5,Graphic Designing
S10026,Student_10_26,B010,Farhan,March,Present,0.56,9.04,1,85.5,35,14,21.3,Medium,Low,2.3,Below Average,20:23.4,Graphic Designing
S10027,Student_10_27,B010,Farhan,March,Absent,0.67,4.96,0,98.7,49,5,84.27,Low,Moderate,3.4,Above Average,00:27.4,Graphic Designing
S10028,Student_10_28,B010,Farhan,March,Absent,0.78,9.45,3,69.4,32,8,32.08,Low,Moderate,3.15,Average,02:18.5,Graphic Designing
S10029,Student_10_29,B010,Farhan,March,Present,0.65,9.97,0,55.5,48,7,27.55,Medium,Low,2.02,Below Average,09:43.5,Graphic Designing
S10030,Student_10_30,B010,Farhan,March,Present,0.5,4.5,0,51.7,42,11,38.29,Medium,Moderate,3.76,Excellent,13:05.3,Graphic Designing
S11001,Student_11_1,B011,Mariam,January,Present,0.54,7.19,1,72.9,37,10,22.24,Low,Moderate,2.45,Below Average,22:32.9,Digital Marketing
S11002,Student_11_2,B011,Mariam,January,Present,0.93,3.39,2,72.8,43,12,31.01,High,Low,2.75,Average,10:14.2,Digital Marketing
S11003,Student_11_3,B011,Mariam,January,Absent,0.76,8.64,2,62.2,37,12,72.41,Medium,High,2.07,Below Average,23:51.3,Digital Marketing
S11004,Student_11_4,B011,Mariam,January,Present,0.86,8.83,1,76.5,49,5,82.77,High,Low,3.87,Excellent,01:00.4,Digital Marketing
S11005,Student_11_5,B011,Mariam,January,Absent,0.82,5.51,3,56.7,47,3,98.07,Medium,High,3.44,Above Average,03:22.3,Digital Marketing
S11006,Student_11_6,B011,Mariam,January,Present,0.69,3.81,3,90.7,32,13,22.91,Low,High,3.28,Average,15:08.4,Digital Marketing
S11007,Student_11_7,B011,Mariam,January,Absent,0.63,7.64,0,89.6,37,14,88.42,Low,Low,3.36,Above Average,18:46.6,Digital Marketing
S11008,Student_11_8,B011,Mariam,January,Absent,0.6,6.28,0,77.2,35,2,47.02,Medium,Moderate,3.08,Average,16:55.5,Digital Marketing
S11009,Student_11_9,B011,Mariam,January,Absent,0.88,6.59,3,92.7,32,11,79.5,Low,Moderate,2.51,Average,22:09.3,Digital Marketing
S11010,Student_11_10,B011,Mariam,January,Present,0.94,2.64,0,71.9,35,12,40.28,Low,High,3.5,Above Average,17:45.2,Digital Marketing
S11011,Student_11_11,B011,Mariam,January,Present,0.75,8,1,79.4,44,2,90.8,Medium,Low,2.5,Average,23:03.7,Digital Marketing
S11012,Student_11_12,B011,Mariam,January,Present,0.7,3.15,0,71.2,47,13,14.87,High,Low,3.61,Above Average,09:18.4,Digital Marketing
S11013,Student_11_13,B011,Mariam,January,Present,0.66,4.6,3,92.5,38,10,34.66,Low,Low,2.22,Below Average,00:57.4,Digital Marketing
S11014,Student_11_14,B011,Mariam,January,Absent,0.59,7.67,0,81.9,44,12,55.45,Low,Low,3.22,Average,15:21.4,Digital Marketing
S11015,Student_11_15,B011,Mariam,January,Absent,0.59,9.51,1,84.3,43,6,39.11,High,High,3.45,Above Average,12:50.1,Digital Marketing
S11016,Student_11_16,B011,Mariam,January,Present,0.54,1.38,3,74.8,44,9,32.91,Low,Moderate,2.85,Average,09:07.1,Digital Marketing
S11017,Student_11_17,B011,Mariam,January,Present,0.61,3.05,2,45.1,30,12,15.22,High,Low,3.91,Excellent,04:32.9,Digital Marketing
S11018,Student_11_18,B011,Mariam,January,Present,0.47,1.15,1,93.4,30,11,85.19,Low,Low,2.84,Average,21:21.2,Digital Marketing
S11019,Student_11_19,B011,Mariam,January,Absent,0.9,4.92,0,65.6,35,4,49.31,Medium,Moderate,2.66,Average,15:05.2,Digital Marketing
S11020,Student_11_20,B011,Mariam,January,Absent,0.72,9.16,0,48.2,36,4,55.85,High,Moderate,2.05,Below Average,23:42.5,Digital Marketing
S11021,Student_11_21,B011,Mariam,January,Present,0.89,8.18,1,56.6,39,3,60.66,High,High,3.85,Excellent,00:29.6,Digital Marketing
S11022,Student_11_22,B011,Mariam,January,Absent,0.71,4.43,3,74.6,38,14,74.43,High,Moderate,3.44,Above Average,03:14.3,Digital Marketing
S11023,Student_11_23,B011,Mariam,January,Absent,0.84,8.63,0,62.5,40,7,28.89,High,High,2.6,Average,23:00.1,Digital Marketing
S11024,Student_11_24,B011,Mariam,January,Present,0.51,9.43,2,74.5,39,9,55.5,Low,Moderate,2.46,Below Average,17:17.5,Digital Marketing
S11025,Student_11_25,B011,Mariam,January,Absent,0.56,5.57,3,42.6,47,9,89.1,Medium,High,2.83,Average,09:12.3,Digital Marketing
S11026,Student_11_26,B011,Mariam,January,Present,0.75,8.2,0,53.6,32,5,69.98,Medium,High,3.04,Average,09:45.3,Digital Marketing
S11027,Student_11_27,B011,Mariam,January,Present,0.88,7.3,3,41.5,44,10,85.56,High,High,3.99,Excellent,04:39.6,Digital Marketing
S11028,Student_11_28,B011,Mariam,January,Absent,0.58,2.57,3,54.4,42,2,18.69,High,Low,2.3,Below Average,13:31.4,Digital Marketing
S11029,Student_11_29,B011,Mariam,January,Present,0.84,5.03,3,91.7,48,2,66.14,High,High,2.6,Average,12:36.5,Digital Marketing
S11030,Student_11_30,B011,Mariam,January,Absent,0.43,8.79,3,99.6,44,12,94.14,Medium,High,3.2,Average,19:07.3,Digital Marketing
S11001,Student_11_1,B011,Mariam,February,Absent,0.69,2.63,3,47.1,50,15,14.23,Medium,High,3.08,Average,07:59.2,Digital Marketing
S11002,Student_11_2,B011,Mariam,February,Present,0.62,8.28,3,61.5,37,8,23.99,High,High,3.21,Average,00:58.3,Digital Marketing
S11003,Student_11_3,B011,Mariam,February,Present,0.79,8.91,0,80.4,46,15,39.9,Low,Low,2.77,Average,23:47.2,Digital Marketing
S11004,Student_11_4,B011,Mariam,February,Present,0.74,6.97,0,42.5,48,15,40.88,Low,Moderate,2.56,Average,06:56.2,Digital Marketing
S11005,Student_11_5,B011,Mariam,February,Absent,0.91,2.18,0,67.2,50,5,16.31,Low,Low,2.66,Average,06:39.4,Digital Marketing
S11006,Student_11_6,B011,Mariam,February,Absent,0.61,4.72,0,73.5,32,13,78.51,Low,High,2.29,Below Average,10:01.4,Digital Marketing
S11007,Student_11_7,B011,Mariam,February,Absent,0.93,9.34,1,96.2,31,6,20.97,Low,Low,3.14,Average,19:16.5,Digital Marketing
S11008,Student_11_8,B011,Mariam,February,Present,0.49,6.83,3,84.3,50,6,84.6,Medium,Moderate,3.15,Average,06:11.4,Digital Marketing
S11009,Student_11_9,B011,Mariam,February,Present,0.65,1.86,2,67.6,49,13,51.1,Low,High,2.01,Below Average,16:18.2,Digital Marketing
S11010,Student_11_10,B011,Mariam,February,Absent,0.44,8.72,3,95.7,41,1,55.62,Low,Moderate,3.32,Above Average,06:36.2,Digital Marketing
S11011,Student_11_11,B011,Mariam,February,Present,0.8,8.22,1,94.1,50,3,24.39,Medium,High,3.62,Above Average,21:52.2,Digital Marketing
S11012,Student_11_12,B011,Mariam,February,Present,0.57,1.7,0,41.1,34,10,22.41,Medium,Low,3.33,Above Average,17:21.5,Digital Marketing
S11013,Student_11_13,B011,Mariam,February,Absent,0.45,1.22,2,67.8,50,15,86.23,High,Low,3.51,Above Average,05:42.3,Digital Marketing
S11014,Student_11_14,B011,Mariam,February,Present,0.82,9.31,0,69.9,35,1,65.41,Medium,High,2.56,Average,02:24.4,Digital Marketing
S11015,Student_11_15,B011,Mariam,February,Absent,0.93,9.36,2,95.3,47,4,31.23,Medium,High,3.07,Average,19:14.4,Digital Marketing
S11016,Student_11_16,B011,Mariam,February,Present,0.78,8.86,2,59.5,42,2,60.13,High,High,3.14,Average,21:41.3,Digital Marketing
S11017,Student_11_17,B011,Mariam,February,Present,0.59,9.18,3,64,50,6,99.79,Medium,Moderate,2.6,Average,21:54.4,Digital Marketing
S11018,Student_11_18,B011,Mariam,February,Absent,0.61,8.76,0,89.9,36,9,55.55,Medium,High,2.82,Average,10:04.2,Digital Marketing
S11019,Student_11_19,B011,Mariam,February,Absent,0.51,2.44,0,47.4,36,1,67.95,Medium,Low,2.93,Average,05:09.5,Digital Marketing
S11020,Student_11_20,B011,Mariam,February,Absent,0.83,3.26,0,73.5,45,8,29.99,Low,High,3.02,Average,11:35.4,Digital Marketing
S11021,Student_11_21,B011,Mariam,February,Absent,0.77,1.18,0,53.3,31,10,53.32,Low,Moderate,2.67,Average,16:22.2,Digital Marketing
S11022,Student_11_22,B011,Mariam,February,Present,0.5,6.99,3,81.4,46,9,59.89,Medium,Low,3.94,Excellent,15:37.1,Digital Marketing
S11023,Student_11_23,B011,Mariam,February,Absent,0.88,8.28,0,62.5,30,8,72.75,High,Low,2.32,Below Average,01:23.5,Digital Marketing
S11024,Student_11_24,B011,Mariam,February,Present,0.55,3.32,2,64.8,46,4,49.49,Medium,Low,3.62,Above Average,04:46.1,Digital Marketing
S11025,Student_11_25,B011,Mariam,February,Present,0.69,8.74,3,97.7,33,5,13.65,High,Moderate,2.63,Average,10:01.4,Digital Marketing
